File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD16A2GF_061_PET_500m_doy2006169000000_aid0004,PET_500m,aid0004,06/18/2006,491,41.9,52.8,"(41.9,52.8)",46.8144603,1.2941568,1.6748418,47.4,48.7,46.9,45.2,46.5
MOD16A2GF_061_PET_500m_doy2006177000000_aid0004,PET_500m,aid0004,06/26/2006,491,40.1,51.7,"(40.1,51.7)",44.4576375,1.2618149,1.5921769,45,46.5,44.5,42.5,44
MOD16A2GF_061_PET_500m_doy2006185000000_aid0004,PET_500m,aid0004,07/04/2006,491,41.2,51.4,"(41.2,51.4)",44.4761711,1.0904989,1.1891878,44.9,46.2,44.4,42.7,44
MOD16A2GF_061_PET_500m_doy2006193000000_aid0004,PET_500m,aid0004,07/12/2006,491,45.3,55.3,"(45.3,55.3)",49.8598778,1.2111495,1.4668831,50.3,51.6,49.9,48.1,49.4
MOD16A2GF_061_PET_500m_doy2006201000000_aid0004,PET_500m,aid0004,07/20/2006,491,39.6,53.7,"(39.6,53.7)",45.30611,1.5776066,2.4888425,46.1,47.7,45.5,43.1,44.9
MOD16A2GF_061_PET_500m_doy2006209000000_aid0004,PET_500m,aid0004,07/28/2006,491,49,62.4,"(49.0,62.4)",53.4651731,1.4666381,2.1510274,54.3,55.7,53.6,50.8,52.9
MOD16A2GF_061_PET_500m_doy2006217000000_aid0004,PET_500m,aid0004,08/05/2006,491,48.8,54,"(48.8,54.0)",50.4293279,0.8115481,0.6586103,50.9,52.4,50.4,48.8,49.9
MOD16A2GF_061_PET_500m_doy2006225000000_aid0004,PET_500m,aid0004,08/13/2006,491,43.1,47.8,"(43.1,47.8)",44.9317719,0.8644417,0.7472594,45.5,47.1,44.9,43.1,44.4
MOD16A2GF_061_PET_500m_doy2006233000000_aid0004,PET_500m,aid0004,08/21/2006,491,34.1,39.8,"(34.1,39.8)",36.0421589,0.8625937,0.7440678,36.6,37.8,36,34.1,35.5
MOD16A2GF_061_PET_500m_doy2006241000000_aid0004,PET_500m,aid0004,08/29/2006,491,25.8,33.8,"(25.8,33.8)",28.2796334,0.8799606,0.7743306,28.7,29.8,28.3,26.7,27.9
MOD16A2GF_061_PET_500m_doy2006249000000_aid0004,PET_500m,aid0004,09/06/2006,491,32.3,37.6,"(32.3,37.6)",33.3407332,0.5749087,0.33052,33.5,34.2,33.3,32.3,33
MOD16A2GF_061_PET_500m_doy2006257000000_aid0004,PET_500m,aid0004,09/14/2006,491,26.6,32.6,"(26.6,32.6)",28.0474542,0.618724,0.3828194,28.2,28.8,27.9,27.2,27.8
MOD16A2GF_061_PET_500m_doy2006265000000_aid0004,PET_500m,aid0004,09/22/2006,491,24.1,29,"(24.1,29.0)",25.0389002,0.5231641,0.2737006,25.2,25.8,25,24.2,24.8
MOD16A2GF_061_PET_500m_doy2006273000000_aid0004,PET_500m,aid0004,09/30/2006,491,21.1,25.4,"(21.1,25.4)",22.1321792,0.4954201,0.2454411,22.4,23.1,22.2,21.1,21.75
MOD16A2GF_061_PET_500m_doy2006281000000_aid0004,PET_500m,aid0004,10/08/2006,491,19.4,22.7,"(19.4,22.7)",19.9686354,0.323603,0.1047189,20.1,20.5,19.9,19.4,19.8
MOD16A2GF_061_PET_500m_doy2006289000000_aid0004,PET_500m,aid0004,10/16/2006,491,14.3,16.4,"(14.3,16.4)",14.7826884,0.2800307,0.0784172,14.9,15.3,14.7,14.3,14.6
MOD16A2GF_061_PET_500m_doy2006297000000_aid0004,PET_500m,aid0004,10/24/2006,491,11.4,14.2,"(11.4,14.2)",12.5568228,0.2892671,0.0836754,12.7,13.1,12.6,12,12.4
MOD16A2GF_061_PET_500m_doy2006305000000_aid0004,PET_500m,aid0004,11/01/2006,491,9.5,11.4,"(9.5,11.4)",10.2509165,0.2107454,0.0444136,10.4,10.8,10.2,9.7,10.1
MOD16A2GF_061_PET_500m_doy2006313000000_aid0004,PET_500m,aid0004,11/09/2006,491,7.6,8.6,"(7.6,8.6)",7.8089613,0.1293928,0.0167425,7.8,7.9,7.8,7.6,7.7
MOD16A2GF_061_PET_500m_doy2006321000000_aid0004,PET_500m,aid0004,11/17/2006,491,8,9.9,"(8.0,9.9)",8.7509165,0.2810625,0.0789961,8.9,9.3,8.7,8.2,8.6
MOD16A2GF_061_PET_500m_doy2006329000000_aid0004,PET_500m,aid0004,11/25/2006,491,5.7,6.8,"(5.7,6.8)",6.1197556,0.1458061,0.0212594,6.2,6.5,6.1,5.7,6
MOD16A2GF_061_PET_500m_doy2006337000000_aid0004,PET_500m,aid0004,12/03/2006,491,6,8.3,"(6.0,8.3)",6.8317719,0.3246316,0.1053857,7,7.6,6.8,6,6.6
MOD16A2GF_061_PET_500m_doy2006345000000_aid0004,PET_500m,aid0004,12/11/2006,491,4.4,5.5,"(4.4,5.5)",4.811609,0.151327,0.0228999,4.9,5.2,4.8,4.4,4.7
MOD16A2GF_061_PET_500m_doy2006353000000_aid0004,PET_500m,aid0004,12/19/2006,491,5,6.5,"(5.0,6.5)",5.4543788,0.1949363,0.0380002,5.6,6,5.4,5,5.3
MOD16A2GF_061_PET_500m_doy2006361000000_aid0004,PET_500m,aid0004,12/27/2006,491,3.4,4.3,"(3.4,4.3)",3.7272912,0.1593923,0.0254059,3.9,4.3,3.7,3.4,3.6
MOD16A2GF_061_PET_500m_doy2007001000000_aid0004,PET_500m,aid0004,01/01/2007,491,5,6.3,"(5.0,6.3)",5.3562118,0.1537618,0.0236427,5.4,5.7,5.4,5,5.2
MOD16A2GF_061_PET_500m_doy2007009000000_aid0004,PET_500m,aid0004,01/09/2007,491,4.4,5.7,"(4.4,5.7)",4.8382892,0.2163395,0.0468028,4.9,5.2,4.8,4.4,4.7
MOD16A2GF_061_PET_500m_doy2007017000000_aid0004,PET_500m,aid0004,01/17/2007,491,6.3,8,"(6.3,8.0)",6.8718941,0.2318444,0.0537518,7,7.4,6.9,6.3,6.7
MOD16A2GF_061_PET_500m_doy2007025000000_aid0004,PET_500m,aid0004,01/25/2007,491,5.7,7,"(5.7,7.0)",6.1558045,0.2199378,0.0483726,6.3,6.7,6.1,5.7,6
MOD16A2GF_061_PET_500m_doy2007033000000_aid0004,PET_500m,aid0004,02/02/2007,491,5,7.5,"(5.0,7.5)",6.6922607,0.2631108,0.0692273,6.9,7.5,6.7,5.9,6.5
MOD16A2GF_061_PET_500m_doy2007041000000_aid0004,PET_500m,aid0004,02/10/2007,491,4.7,6.9,"(4.7,6.9)",6.1653768,0.3961408,0.1569275,6.5,6.9,6.2,5.1,5.9
MOD16A2GF_061_PET_500m_doy2007049000000_aid0004,PET_500m,aid0004,02/18/2007,491,4.8,8.7,"(4.8,8.7)",7.0205703,0.6765527,0.4577235,7.45,8.7,6.9,5.4,6.6
MOD16A2GF_061_PET_500m_doy2007057000000_aid0004,PET_500m,aid0004,02/26/2007,491,6.3,10.5,"(6.3,10.5)",8.9688391,0.7788357,0.606585,9.6,10.5,9,6.9,8.4
MOD16A2GF_061_PET_500m_doy2007065000000_aid0004,PET_500m,aid0004,03/06/2007,491,12.5,14.4,"(12.5,14.4)",13.6814664,0.3416187,0.1167033,13.9,14.4,13.7,12.9,13.5
MOD16A2GF_061_PET_500m_doy2007073000000_aid0004,PET_500m,aid0004,03/14/2007,491,7.4,11.5,"(7.4,11.5)",9.3545825,0.7070451,0.4999128,9.7,10.7,9.3,8,9
MOD16A2GF_061_PET_500m_doy2007081000000_aid0004,PET_500m,aid0004,03/22/2007,491,18.2,21.3,"(18.2,21.3)",19.8716904,0.3453399,0.1192597,20.1,20.5,19.9,19.4,19.8
MOD16A2GF_061_PET_500m_doy2007089000000_aid0004,PET_500m,aid0004,03/30/2007,491,18.5,19.8,"(18.5,19.8)",18.8594705,0.1650986,0.0272576,18.9,19,18.8,18.7,18.8
MOD16A2GF_061_PET_500m_doy2007097000000_aid0004,PET_500m,aid0004,04/07/2007,491,21.1,22.6,"(21.1,22.6)",21.5537678,0.192637,0.037109,21.7,22.1,21.5,21.1,21.4
MOD16A2GF_061_PET_500m_doy2007105000000_aid0004,PET_500m,aid0004,04/15/2007,491,25.8,27.5,"(25.8,27.5)",26.3107943,0.2105796,0.0443438,26.4,26.8,26.3,25.8,26.1
MOD16A2GF_061_PET_500m_doy2007113000000_aid0004,PET_500m,aid0004,04/23/2007,491,32,34.5,"(32.0,34.5)",32.5515275,0.2389998,0.0571209,32.7,33.1,32.5,32,32.4
MOD16A2GF_061_PET_500m_doy2007121000000_aid0004,PET_500m,aid0004,05/01/2007,491,41.3,44.8,"(41.3,44.8)",42.6503055,0.3488341,0.1216852,42.9,43.5,42.6,41.7,42.4
MOD16A2GF_061_PET_500m_doy2007129000000_aid0004,PET_500m,aid0004,05/09/2007,491,41.9,45.5,"(41.9,45.5)",42.6356415,0.4237027,0.179524,42.8,43.4,42.5,41.9,42.4
MOD16A2GF_061_PET_500m_doy2007137000000_aid0004,PET_500m,aid0004,05/17/2007,491,36.7,42.3,"(36.7,42.3)",38.3702648,0.5723889,0.3276291,38.6,39.3,38.3,37.4,38.1
MOD16A2GF_061_PET_500m_doy2007145000000_aid0004,PET_500m,aid0004,05/25/2007,491,49,54.2,"(49.0,54.2)",50.7431772,0.743368,0.552596,51.1,52.1,50.6,49.7,50.3
MOD16A2GF_061_PET_500m_doy2007153000000_aid0004,PET_500m,aid0004,06/02/2007,491,37.3,48,"(37.3,48.0)",40.4046843,1.2121409,1.4692856,40.9,42.3,40.3,38.2,39.8
MOD16A2GF_061_PET_500m_doy2007161000000_aid0004,PET_500m,aid0004,06/10/2007,491,43,50.4,"(43.0,50.4)",46.0985743,0.9967043,0.9934196,46.6,48.1,46.1,44.1,45.6
MOD16A2GF_061_PET_500m_doy2007169000000_aid0004,PET_500m,aid0004,06/18/2007,491,50.3,56,"(50.3,56.0)",52.107332,0.7750088,0.6006387,52.4,53.4,52,50.7,51.7
MOD16A2GF_061_PET_500m_doy2007177000000_aid0004,PET_500m,aid0004,06/26/2007,491,50.9,57,"(50.9,57.0)",53.0393075,0.8576377,0.7355425,53.4,54.4,53,51.4,52.6
MOD16A2GF_061_PET_500m_doy2007185000000_aid0004,PET_500m,aid0004,07/04/2007,491,44.9,51.8,"(44.9,51.8)",47.6588595,1.0595785,1.1227066,48.2,49.6,47.7,45.5,47.1
MOD16A2GF_061_PET_500m_doy2007193000000_aid0004,PET_500m,aid0004,07/12/2007,491,48.2,53.3,"(48.2,53.3)",49.4961303,0.767362,0.5888445,49.8,50.8,49.4,48.2,49
MOD16A2GF_061_PET_500m_doy2007201000000_aid0004,PET_500m,aid0004,07/20/2007,491,43.5,49.2,"(43.5,49.2)",45.5723014,0.8192482,0.6711676,45.9,47.1,45.5,43.9,45.1
MOD16A2GF_061_PET_500m_doy2007209000000_aid0004,PET_500m,aid0004,07/28/2007,491,49.9,57.1,"(49.9,57.1)",51.8417515,0.8655362,0.7491529,52.15,53.2,51.7,50.3,51.4
MOD16A2GF_061_PET_500m_doy2007217000000_aid0004,PET_500m,aid0004,08/05/2007,491,43,49.1,"(43.0,49.1)",44.603055,0.7538974,0.5683613,44.9,45.8,44.5,43.2,44.2
MOD16A2GF_061_PET_500m_doy2007225000000_aid0004,PET_500m,aid0004,08/13/2007,491,40.5,45.7,"(40.5,45.7)",41.8101833,0.848851,0.720548,42,43,41.6,40.5,41.3
MOD16A2GF_061_PET_500m_doy2007233000000_aid0004,PET_500m,aid0004,08/21/2007,491,38.1,43.1,"(38.1,43.1)",39.8319756,0.7174973,0.5148024,40.2,41.4,39.8,38.2,39.4
MOD16A2GF_061_PET_500m_doy2007241000000_aid0004,PET_500m,aid0004,08/29/2007,491,41.4,46,"(41.4,46.0)",42.3211813,0.6746799,0.4551929,42.5,43.4,42.2,41.4,41.9
MOD16A2GF_061_PET_500m_doy2007249000000_aid0004,PET_500m,aid0004,09/06/2007,491,33.4,41.1,"(33.4,41.1)",35.2213849,0.7196761,0.5179337,35.35,36,35.1,34.3,34.9
MOD16A2GF_061_PET_500m_doy2007257000000_aid0004,PET_500m,aid0004,09/14/2007,491,31.9,36.5,"(31.9,36.5)",32.6370672,0.5247934,0.2754081,32.75,33.2,32.5,31.9,32.4
MOD16A2GF_061_PET_500m_doy2007265000000_aid0004,PET_500m,aid0004,09/22/2007,491,31,36.4,"(31.0,36.4)",31.7421589,0.5410582,0.292744,31.8,32.2,31.6,31.1,31.5
MOD16A2GF_061_PET_500m_doy2007273000000_aid0004,PET_500m,aid0004,09/30/2007,491,24.7,29.3,"(24.7,29.3)",26.002444,0.5606533,0.3143321,26.25,27.2,25.9,24.7,25.6
MOD16A2GF_061_PET_500m_doy2007281000000_aid0004,PET_500m,aid0004,10/08/2007,491,18,23.2,"(18.0,23.2)",19.1319756,0.5909845,0.3492627,19.5,20.7,19,18,18.7
MOD16A2GF_061_PET_500m_doy2007289000000_aid0004,PET_500m,aid0004,10/16/2007,491,16.3,19.8,"(16.3,19.8)",16.9382892,0.4330542,0.187536,17.1,17.8,16.9,16.3,16.6
MOD16A2GF_061_PET_500m_doy2007297000000_aid0004,PET_500m,aid0004,10/24/2007,491,11.8,13.7,"(11.8,13.7)",12.4209776,0.278759,0.0777066,12.6,13.2,12.4,11.8,12.2
MOD16A2GF_061_PET_500m_doy2007305000000_aid0004,PET_500m,aid0004,11/01/2007,491,9.7,13.1,"(9.7,13.1)",10.5486762,0.4235113,0.1793618,10.8,11.7,10.5,9.7,10.2
MOD16A2GF_061_PET_500m_doy2007313000000_aid0004,PET_500m,aid0004,11/09/2007,491,7.6,9.8,"(7.6,9.8)",8.4264766,0.2856222,0.08158,8.6,9.1,8.4,7.6,8.2
MOD16A2GF_061_PET_500m_doy2007321000000_aid0004,PET_500m,aid0004,11/17/2007,491,7,8.9,"(7.0,8.9)",7.8183299,0.2383541,0.0568127,7.9,8.3,7.8,7.2,7.6
MOD16A2GF_061_PET_500m_doy2007329000000_aid0004,PET_500m,aid0004,11/25/2007,491,7.5,9.9,"(7.5,9.9)",8.4175153,0.3188235,0.1016484,8.5,8.8,8.4,8,8.3
MOD16A2GF_061_PET_500m_doy2007337000000_aid0004,PET_500m,aid0004,12/03/2007,491,4.4,5.9,"(4.4,5.9)",4.8480652,0.1854464,0.0343904,4.9,5.2,4.8,4.4,4.7
MOD16A2GF_061_PET_500m_doy2007345000000_aid0004,PET_500m,aid0004,12/11/2007,491,2.5,4.1,"(2.5,4.1)",3.5773931,0.1648246,0.0271671,3.6,3.7,3.6,3.4,3.5
MOD16A2GF_061_PET_500m_doy2007353000000_aid0004,PET_500m,aid0004,12/19/2007,491,2.5,4.3,"(2.5,4.3)",3.7443992,0.1934366,0.0374177,3.8,3.9,3.7,3.6,3.7
MOD16A2GF_061_PET_500m_doy2007361000000_aid0004,PET_500m,aid0004,12/27/2007,491,2,3.4,"(2.0,3.4)",2.8949084,0.1492498,0.0222755,2.95,3.1,2.9,2.6,2.8
MOD16A2GF_061_PET_500m_doy2008001000000_aid0004,PET_500m,aid0004,01/01/2008,491,3.3,5.8,"(3.3,5.8)",5.2680244,0.208222,0.0433564,5.4,5.7,5.3,4.9,5.2
MOD16A2GF_061_PET_500m_doy2008009000000_aid0004,PET_500m,aid0004,01/09/2008,491,4.8,6.9,"(4.8,6.9)",6.2244399,0.2598242,0.0675086,6.4,6.8,6.2,5.7,6.1
MOD16A2GF_061_PET_500m_doy2008017000000_aid0004,PET_500m,aid0004,01/17/2008,491,5.4,7.4,"(5.4,7.4)",6.5971487,0.3014426,0.0908676,6.8,7.4,6.6,5.8,6.4
MOD16A2GF_061_PET_500m_doy2008025000000_aid0004,PET_500m,aid0004,01/25/2008,491,5.1,7,"(5.1,7.0)",6.3421589,0.2381074,0.0566951,6.5,6.9,6.4,5.8,6.2
MOD16A2GF_061_PET_500m_doy2008033000000_aid0004,PET_500m,aid0004,02/02/2008,491,5.2,6.4,"(5.2,6.4)",5.6690428,0.1881924,0.0354164,5.8,6.2,5.6,5.2,5.5
MOD16A2GF_061_PET_500m_doy2008041000000_aid0004,PET_500m,aid0004,02/10/2008,491,7.6,9.1,"(7.6,9.1)",8.2217923,0.1856174,0.0344538,8.3,8.6,8.2,7.8,8.1
MOD16A2GF_061_PET_500m_doy2008049000000_aid0004,PET_500m,aid0004,02/18/2008,491,7,9.1,"(7.0,9.1)",8.0985743,0.4550441,0.2070652,8.5,9.1,8.1,7,7.8
MOD16A2GF_061_PET_500m_doy2008057000000_aid0004,PET_500m,aid0004,02/26/2008,491,5.7,10.1,"(5.7,10.1)",8.4949084,0.9899261,0.9799537,9.45,10.1,8.8,5.7,7.6
MOD16A2GF_061_PET_500m_doy2008065000000_aid0004,PET_500m,aid0004,03/05/2008,491,13.1,14.9,"(13.1,14.9)",13.5835031,0.1705172,0.0290761,13.7,14,13.6,13.2,13.5
MOD16A2GF_061_PET_500m_doy2008073000000_aid0004,PET_500m,aid0004,03/13/2008,491,13.7,15.1,"(13.7,15.1)",14.1572301,0.2219238,0.0492502,14.3,14.7,14.1,13.7,14
MOD16A2GF_061_PET_500m_doy2008081000000_aid0004,PET_500m,aid0004,03/21/2008,491,18.5,20,"(18.5,20.0)",18.8971487,0.1887682,0.0356334,19,19.3,18.9,18.5,18.8
MOD16A2GF_061_PET_500m_doy2008089000000_aid0004,PET_500m,aid0004,03/29/2008,491,18.1,19.9,"(18.1,19.9)",18.6177189,0.2131896,0.0454498,18.7,19,18.6,18.2,18.5
MOD16A2GF_061_PET_500m_doy2008097000000_aid0004,PET_500m,aid0004,04/06/2008,491,24.5,26.2,"(24.5,26.2)",25.2769857,0.2319225,0.0537881,25.4,25.8,25.3,24.8,25.1
MOD16A2GF_061_PET_500m_doy2008105000000_aid0004,PET_500m,aid0004,04/14/2008,491,39.4,42.3,"(39.4,42.3)",40.4323829,0.2899368,0.0840634,40.6,41,40.4,39.9,40.3
MOD16A2GF_061_PET_500m_doy2008113000000_aid0004,PET_500m,aid0004,04/22/2008,491,32.1,33.9,"(32.1,33.9)",32.8114053,0.2838351,0.0805624,33,33.5,32.8,32.1,32.6
MOD16A2GF_061_PET_500m_doy2008121000000_aid0004,PET_500m,aid0004,04/30/2008,491,33.6,35.9,"(33.6,35.9)",34.1608961,0.2690755,0.0724016,34.3,34.7,34.1,33.6,34
MOD16A2GF_061_PET_500m_doy2008129000000_aid0004,PET_500m,aid0004,05/08/2008,491,31.6,33.4,"(31.6,33.4)",32.0553971,0.2301739,0.05298,32.1,32.4,32,31.6,31.9
MOD16A2GF_061_PET_500m_doy2008137000000_aid0004,PET_500m,aid0004,05/16/2008,491,35,37.8,"(35.0,37.8)",35.810998,0.3315108,0.1098994,35.95,36.4,35.8,35.1,35.6
MOD16A2GF_061_PET_500m_doy2008145000000_aid0004,PET_500m,aid0004,05/24/2008,491,45,52.3,"(45.0,52.3)",46.9478615,0.6801899,0.4626584,47.1,47.8,46.8,45.9,46.6
MOD16A2GF_061_PET_500m_doy2008153000000_aid0004,PET_500m,aid0004,06/01/2008,491,39.2,50.4,"(39.2,50.4)",44.8619145,1.3957732,1.9481829,45.5,47,44.9,42.8,44.4
MOD16A2GF_061_PET_500m_doy2008161000000_aid0004,PET_500m,aid0004,06/09/2008,491,48.5,57,"(48.5,57.0)",51.8627291,0.8912427,0.7943135,52.2,53.4,51.8,50.2,51.4
MOD16A2GF_061_PET_500m_doy2008169000000_aid0004,PET_500m,aid0004,06/17/2008,491,40.4,46.9,"(40.4,46.9)",42.5806517,0.8093977,0.6551246,42.9,44,42.5,41,42.1
MOD16A2GF_061_PET_500m_doy2008177000000_aid0004,PET_500m,aid0004,06/25/2008,491,46.2,55.5,"(46.2,55.5)",50.5136456,1.1385117,1.2962089,51,52.5,50.5,48.5,50
MOD16A2GF_061_PET_500m_doy2008185000000_aid0004,PET_500m,aid0004,07/03/2008,491,45,54.1,"(45.0,54.1)",49.1101833,1.2382475,1.5332568,49.8,51.7,49.1,46.6,48.5
MOD16A2GF_061_PET_500m_doy2008193000000_aid0004,PET_500m,aid0004,07/11/2008,491,52.7,58.5,"(52.7,58.5)",54.4757637,0.7710146,0.5944635,54.9,56.2,54.5,52.7,54
MOD16A2GF_061_PET_500m_doy2008201000000_aid0004,PET_500m,aid0004,07/19/2008,491,42.6,49.3,"(42.6,49.3)",44.4708758,0.8186392,0.6701701,44.8,46,44.4,42.8,44
MOD16A2GF_061_PET_500m_doy2008209000000_aid0004,PET_500m,aid0004,07/27/2008,491,44.4,51.5,"(44.4,51.5)",46.5126273,0.9522636,0.9068059,47.1,48.8,46.4,44.4,45.9
MOD16A2GF_061_PET_500m_doy2008217000000_aid0004,PET_500m,aid0004,08/04/2008,491,37.8,45.2,"(37.8,45.2)",40.5698574,1.1077894,1.2271973,41.1,42.9,40.5,38.2,39.85
MOD16A2GF_061_PET_500m_doy2008225000000_aid0004,PET_500m,aid0004,08/12/2008,491,41.7,47.7,"(41.7,47.7)",43.9334012,0.7834492,0.6137927,44.4,45.7,43.9,42.2,43.5
MOD16A2GF_061_PET_500m_doy2008233000000_aid0004,PET_500m,aid0004,08/20/2008,491,41,45.3,"(41.0,45.3)",41.7274949,0.634768,0.4029304,41.8,42.4,41.5,41,41.4
MOD16A2GF_061_PET_500m_doy2008241000000_aid0004,PET_500m,aid0004,08/28/2008,491,41.7,45.5,"(41.7,45.5)",42.3627291,0.5238273,0.274395,42.4,42.8,42.2,41.7,42.1
MOD16A2GF_061_PET_500m_doy2008249000000_aid0004,PET_500m,aid0004,09/05/2008,491,31.9,40,"(31.9,40.0)",33.3930754,0.87762,0.7702168,33.4,34,33.2,32.5,33
MOD16A2GF_061_PET_500m_doy2008257000000_aid0004,PET_500m,aid0004,09/13/2008,491,30.3,36.4,"(30.3,36.4)",31.4376782,0.5895439,0.347562,31.5,31.9,31.3,30.8,31.2
MOD16A2GF_061_PET_500m_doy2008265000000_aid0004,PET_500m,aid0004,09/21/2008,491,21.7,27.4,"(21.7,27.4)",22.7175153,0.6270374,0.3931759,22.7,23,22.6,22.2,22.5
MOD16A2GF_061_PET_500m_doy2008273000000_aid0004,PET_500m,aid0004,09/29/2008,491,19.1,24,"(19.1,24.0)",20.0761711,0.5478921,0.3001857,20.4,21.1,20,19.1,19.7
MOD16A2GF_061_PET_500m_doy2008281000000_aid0004,PET_500m,aid0004,10/07/2008,491,21.2,23.2,"(21.2,23.2)",21.8503055,0.3332475,0.1110539,22.1,22.8,21.8,21.2,21.6
MOD16A2GF_061_PET_500m_doy2008289000000_aid0004,PET_500m,aid0004,10/15/2008,491,16,18.7,"(16.0,18.7)",17.190224,0.4067983,0.1654849,17.4,18,17.3,16.4,17
MOD16A2GF_061_PET_500m_doy2008297000000_aid0004,PET_500m,aid0004,10/23/2008,491,12.7,16.2,"(12.7,16.2)",13.6661914,0.3237345,0.104804,13.8,14.2,13.7,13.1,13.5
MOD16A2GF_061_PET_500m_doy2008305000000_aid0004,PET_500m,aid0004,10/31/2008,491,10.5,13.4,"(10.5,13.4)",11.2790224,0.2577275,0.0664235,11.4,11.8,11.3,10.7,11.1
MOD16A2GF_061_PET_500m_doy2008313000000_aid0004,PET_500m,aid0004,11/08/2008,491,8.2,10.9,"(8.2,10.9)",9.3378819,0.4696391,0.2205609,9.7,10.9,9.4,8.2,8.9
MOD16A2GF_061_PET_500m_doy2008321000000_aid0004,PET_500m,aid0004,11/16/2008,491,8.9,11.6,"(8.9,11.6)",10.1395112,0.3517587,0.1237342,10.3,10.9,10.1,9.3,9.9
MOD16A2GF_061_PET_500m_doy2008329000000_aid0004,PET_500m,aid0004,11/24/2008,491,5.4,6.6,"(5.4,6.6)",5.9354379,0.2054422,0.0422065,6.1,6.5,5.9,5.4,5.8
MOD16A2GF_061_PET_500m_doy2008337000000_aid0004,PET_500m,aid0004,12/02/2008,491,6,7.7,"(6.0,7.7)",6.6303462,0.2418439,0.0584885,6.8,7.2,6.6,6.1,6.5
MOD16A2GF_061_PET_500m_doy2008345000000_aid0004,PET_500m,aid0004,12/10/2008,491,3.3,4.3,"(3.3,4.3)",3.6498982,0.1288164,0.0165937,3.7,3.8,3.6,3.5,3.6
MOD16A2GF_061_PET_500m_doy2008353000000_aid0004,PET_500m,aid0004,12/18/2008,491,2.7,3.5,"(2.7,3.5)",3.0668024,0.1501451,0.0225435,3.1,3.2,3,2.9,3
MOD16A2GF_061_PET_500m_doy2008361000000_aid0004,PET_500m,aid0004,12/26/2008,491,3.4,4.8,"(3.4,4.8)",3.9423625,0.2063101,0.0425639,4,4.3,3.9,3.5,3.8
MOD16A2GF_061_PET_500m_doy2009001000000_aid0004,PET_500m,aid0004,01/01/2009,491,3.8,5.2,"(3.8,5.2)",4.405499,0.4147366,0.1720064,4.8,5.2,4.2,3.8,4.1
MOD16A2GF_061_PET_500m_doy2009009000000_aid0004,PET_500m,aid0004,01/09/2009,491,2.4,4.4,"(2.4,4.4)",3.6014257,0.3031034,0.0918717,3.8,4.4,3.6,2.8,3.4
MOD16A2GF_061_PET_500m_doy2009017000000_aid0004,PET_500m,aid0004,01/17/2009,491,1.7,4.2,"(1.7,4.2)",3.4810591,0.3174294,0.1007614,3.7,4.2,3.6,2.7,3.3
MOD16A2GF_061_PET_500m_doy2009025000000_aid0004,PET_500m,aid0004,01/25/2009,491,2.9,5.6,"(2.9,5.6)",4.6610998,0.4386774,0.1924379,5,5.6,4.8,3.3,4.3
MOD16A2GF_061_PET_500m_doy2009033000000_aid0004,PET_500m,aid0004,02/02/2009,491,4,7.7,"(4.0,7.7)",6.2647658,0.5762093,0.3320172,6.7,7.7,6.4,4.8,5.8
MOD16A2GF_061_PET_500m_doy2009041000000_aid0004,PET_500m,aid0004,02/10/2009,491,8.8,10.8,"(8.8,10.8)",9.9537678,0.2769507,0.0767017,10.1,10.5,10,9.4,9.8
MOD16A2GF_061_PET_500m_doy2009049000000_aid0004,PET_500m,aid0004,02/18/2009,491,9,10.4,"(9.0,10.4)",9.5331976,0.2782286,0.0774112,9.7,10.3,9.5,9,9.3
MOD16A2GF_061_PET_500m_doy2009057000000_aid0004,PET_500m,aid0004,02/26/2009,491,7.6,10.6,"(7.6,10.6)",9.3832994,0.6759214,0.4568698,10,10.6,9.3,7.6,8.8
MOD16A2GF_061_PET_500m_doy2009065000000_aid0004,PET_500m,aid0004,03/06/2009,491,13.2,15.1,"(13.2,15.1)",13.9494908,0.2755752,0.0759417,14.1,14.5,14,13.4,13.8
MOD16A2GF_061_PET_500m_doy2009073000000_aid0004,PET_500m,aid0004,03/14/2009,491,18.5,19.9,"(18.5,19.9)",19.0474542,0.1908514,0.0364243,19.15,19.5,19,18.6,18.9
MOD16A2GF_061_PET_500m_doy2009081000000_aid0004,PET_500m,aid0004,03/22/2009,491,21,22.5,"(21.0,22.5)",21.5725051,0.2172726,0.0472074,21.7,22.1,21.6,21,21.4
MOD16A2GF_061_PET_500m_doy2009089000000_aid0004,PET_500m,aid0004,03/30/2009,491,18.1,19.5,"(18.1,19.5)",18.6492872,0.2114216,0.0446991,18.8,19.2,18.7,18.1,18.5
MOD16A2GF_061_PET_500m_doy2009097000000_aid0004,PET_500m,aid0004,04/07/2009,491,24.9,27.1,"(24.9,27.1)",25.7183299,0.1875723,0.0351834,25.8,26.1,25.7,25.3,25.6
MOD16A2GF_061_PET_500m_doy2009105000000_aid0004,PET_500m,aid0004,04/15/2009,491,28.5,30.3,"(28.5,30.3)",29.3044807,0.244075,0.0595726,29.4,29.7,29.3,28.8,29.15
MOD16A2GF_061_PET_500m_doy2009113000000_aid0004,PET_500m,aid0004,04/23/2009,491,40.3,42,"(40.3,42.0)",41.0150713,0.3033703,0.0920335,41.2,41.8,41,40.3,40.8
